subject_id,URL 4,URL 8,workflow_id,task,Full Task Text,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.user_ids
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T10,S,"[['2,', '2,35', '2,35'], ['35', '', '']]",3.0,1.5,"2,35 35","[2271829.0, 2288992.0, 1312868.0]"
82937354,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_001_02.jpg,17771,T12,Name(s),"[['R.', 'R.', 'R.'], ['Haubrich', 'Haubrich', 'Haubrich']]",3.0,3.0,R. Haubrich,"[2271829.0, 2288992.0, 1312868.0]"
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17771,T6,Other Dates,"[['11:00'], ['A.M.'], ['overnight']]",1.0,1.0,11:00 A.M. overnight,[2548588.0]
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17771,T8,T,"[['48,49N', '48,49N', '48,49N']]",3.0,3.0,"48,49N","[2545415.0, 2548588.0, 2288992.0]"
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2545415.0, 2548588.0, 2288992.0]"
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17771,T10,S,"[['2,35', '2,35', '2,35']]",3.0,3.0,"2,35","[2545415.0, 2548588.0, 2288992.0]"
82937355,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_002_02.jpg,17771,T12,Name(s),"[['R.', 'R.', 'R.'], ['Haubrich', 'Haubrich', 'Haubrich']]",3.0,3.0,R. Haubrich,"[2545415.0, 2548588.0, 2288992.0]"
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17771,T8,T,"[['48,49N', '48,', '48,'], ['', '49N', '49N']]",3.0,2.0,"48, 49N","[2288992.0, 1484814.0, 2271829.0]"
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2288992.0, 1484814.0, 2271829.0]"
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17771,T10,S,"[['2,35', '2,', '2,'], ['', '35', '35']]",3.0,2.0,"2, 35","[2288992.0, 1484814.0, 2271829.0]"
82937356,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_003_02.jpg,17771,T12,Name(s),"[['R.', 'R.', 'R.'], ['Haubrich', 'Haubrich', 'Haubrich']]",3.0,3.0,R. Haubrich,"[2288992.0, 1484814.0, 2271829.0]"
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17771,T8,T,"[['48,', '48,49N', '48,'], ['49N', '', '49N']]",3.0,2.0,"48, 49N","[2123358.0, 2288992.0, 1484814.0]"
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2123358.0, 2288992.0, 1484814.0]"
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17771,T10,S,"[['2,', '2,35', '2,'], ['35', '', '35']]",3.0,2.0,"2, 35","[2123358.0, 2288992.0, 1484814.0]"
82937357,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_004_02.jpg,17771,T12,Name(s),"[['R.', 'R.', 'R.'], ['Haubrich', 'Haubrich', 'Haubrich']]",3.0,3.0,R. Haubrich,"[2123358.0, 2288992.0, 1484814.0]"
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17771,T8,T,"[['48,', '48,', '48,49N'], ['49N', '49N', '']]",3.0,2.0,"48, 49N","[1484814.0, 2271829.0, 2288992.0]"
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[1484814.0, 2271829.0, 2288992.0]"
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17771,T10,S,"[['2,', '2,', '2,35'], ['35', '35', '']]",3.0,2.0,"2, 35","[1484814.0, 2271829.0, 2288992.0]"
82937358,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_005_02.jpg,17771,T12,Name(s),"[['R.', 'R.', 'R.'], ['Haubrich', 'Haubrich', 'Haubrich']]",3.0,3.0,R. Haubrich,"[1484814.0, 2271829.0, 2288992.0]"
82937359,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_02.jpg,17771,T8,T,"[['48,49N', '48,', '48,'], ['', '49N', '49N']]",3.0,2.0,"48, 49N","[2288992.0, 2271829.0, 1484814.0]"
82937359,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2288992.0, 2271829.0, 1484814.0]"
82937359,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_02.jpg,17771,T10,S,"[['2,35', '2,', '2,'], ['', '35', '35']]",3.0,2.0,"2, 35","[2288992.0, 2271829.0, 1484814.0]"
82937359,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_006_02.jpg,17771,T12,Name(s),"[['R', 'R.', 'R.'], ['Haubrich,', 'Haubbrich,', 'Haubrich,'], ['H.', 'H.', 'H.'], ['Tait,', 'Tait,', 'Tait,'], ['D.', 'D.', 'D.'], ['Shull', 'Shull', 'Shull']]",3.0,2.6666666666666665,"R. Haubrich, H. Tait, D. Shull","[2288992.0, 2271829.0, 1484814.0]"
82937360,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_02.jpg,17771,T8,T,"[['48,', '48,49N', '48,'], ['49N', '', '49N']]",3.0,2.0,"48, 49N","[1484814.0, 2288992.0, 1691537.0]"
82937360,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[1484814.0, 2288992.0, 1691537.0]"
82937360,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_02.jpg,17771,T10,S,"[['2,', '2,35', '2,'], ['35', '', '35']]",3.0,2.0,"2, 35","[1484814.0, 2288992.0, 1691537.0]"
82937360,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_007_02.jpg,17771,T12,Name(s),"[['R.', 'R.', 'R.'], ['Haubrich', 'Haubrich', 'Haubrich']]",3.0,3.0,R. Haubrich,"[1484814.0, 2288992.0, 1691537.0]"
82937361,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_02.jpg,17771,T8,T,"[['48,', '48,', '48,49N'], ['49N', '49N', '']]",3.0,2.0,"48, 49N","[1691537.0, 2271829.0, 2288992.0]"
82937361,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[1691537.0, 2271829.0, 2288992.0]"
82937361,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_02.jpg,17771,T10,S,"[['2,', '2,', '2,35'], ['35', '35', '']]",3.0,2.0,"2, 35","[1691537.0, 2271829.0, 2288992.0]"
82937361,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1950_FISHc_008_02.jpg,17771,T12,Name(s),"[['E.', 'E.', 'R.'], ['Haubrich', 'Haubrich', 'Haubrich']]",3.0,2.5,E. Haubrich,"[1691537.0, 2271829.0, 2288992.0]"
82937362,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_02.jpg,17771,T8,T,"[['48N', '48N', '48N']]",3.0,3.0,48N,"[2290372.0, 1691537.0, 2288992.0]"
82937362,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2290372.0, 1691537.0, 2288992.0]"
82937362,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_02.jpg,17771,T10,S,"[['2', '2', '2']]",3.0,3.0,2,"[2290372.0, 1691537.0, 2288992.0]"
82937362,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1957_FISHc_001_02.jpg,17771,T12,Name(s),"[['Clifford', 'Clifford', 'Clifford'], ['Long,', 'Long,', 'Long,'], ['District', 'District', 'District'], ['Fisheries', 'Fisheries', 'Fisheries'], ['Supervisor.', 'Supervisor', 'Supervisor.']]",3.0,2.8,"Clifford Long, District Fisheries Supervisor.","[2290372.0, 1691537.0, 2288992.0]"
82937363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_02.jpg,17771,T8,T,"[['48N', '48N', '48N']]",3.0,3.0,48N,"[2271829.0, 2288992.0, 2440392.0]"
82937363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2271829.0, 2288992.0, 2440392.0]"
82937363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_02.jpg,17771,T10,S,"[['2', '2', '2']]",3.0,3.0,2,"[2271829.0, 2288992.0, 2440392.0]"
82937363,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1951_FISHc_001_02.jpg,17771,T12,Name(s),"[['C.', 'C.', 'C.'], ['Long', 'Long', 'Long']]",3.0,3.0,C. Long,"[2271829.0, 2288992.0, 2440392.0]"
82937364,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_02.jpg,17771,T8,T,"[['48&49N', '48,', '48,49N'], ['', '49N', '']]",3.0,1.0,"48,49N","[2290372.0, 2271829.0, 2288992.0]"
82937364,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2290372.0, 2271829.0, 2288992.0]"
82937364,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_02.jpg,17771,T10,S,"[['2&35', '2&35', '2,35']]",3.0,2.0,"2, 35","[2290372.0, 2271829.0, 2288992.0]"
82937364,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1959_FISHc_001_02.jpg,17771,T12,Name(s),"[['', 'C.', 'C.'], ['Long,', 'Long,', 'Long,'], ['Dist.', 'Dist.', 'Dist.'], ['Fisheries', 'Fisheries', 'Fisheries'], ['Supv.', 'Supv.', 'Supv.']]",3.0,2.8,"C. Long, Dist. Fisheries Supv.","[2290372.0, 2271829.0, 2288992.0]"
82937365,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_02.jpg,17771,T8,T,"[['48,49N', '48-49N', '48,49N']]",3.0,2.0,"48,49N","[2288992.0, 1484814.0, 1312868.0]"
82937365,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2288992.0, 1484814.0, 1312868.0]"
82937365,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_02.jpg,17771,T10,S,"[['2-35', '2-35', '2-35']]",3.0,3.0,2-35,"[2288992.0, 1484814.0, 1312868.0]"
82937365,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1963_FISHc_001_02.jpg,17771,T12,Name(s),"[['', 'W.M.', 'W.N.Speulding'], ['W.M.Spaulding,', 'Spaulding,', ''], ['Jr.,', 'Jr.,', 'Jr.,'], ['D.', 'D.', 'B.'], ['Johnson,', 'Johnson', 'Johnson'], ['', 'and', 'and'], ['D.', 'D.', 'D.'], ['Bullock', 'Bullock', 'Bullock']]",3.0,2.125,"W.M. W.M.Spaulding, Jr., D. Johnson and D. Bullock","[2288992.0, 1484814.0, 1312868.0]"
82937366,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_02.jpg,17771,T8,T,"[['48,', '48,49N', '48'], ['', '', '&'], ['49N', '', '49N']]",3.0,1.3333333333333333,"48, 49N","[2271829.0, 2288992.0, 1484814.0]"
82937366,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2271829.0, 2288992.0, 1484814.0]"
82937366,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_02.jpg,17771,T10,S,"[['2,', '2,35', '2'], ['', '', '&'], ['35', '', '35']]",3.0,1.3333333333333333,"2, 35","[2271829.0, 2288992.0, 1484814.0]"
82937366,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1964_FISHc_001_02.jpg,17771,T12,Name(s),"[['J.', 'J.', 'J.'], ['Christianson', 'Christianson,', 'Christianson'], ['&', '', '&'], ['B.', 'B.', 'B.'], ['Bernard', 'Bernard', 'Bernard']]",3.0,2.6,J. Christianson & B. Bernard,"[2271829.0, 2288992.0, 1484814.0]"
82937367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_02.jpg,17771,T8,T,"[['48N', '48N', '48N']]",3.0,3.0,48N,"[2288992.0, 1484814.0, 2271829.0]"
82937367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2288992.0, 1484814.0, 2271829.0]"
82937367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_02.jpg,17771,T10,S,"[['2-35', '2-35', '2-35']]",3.0,3.0,2-35,"[2288992.0, 1484814.0, 2271829.0]"
82937367,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1967_FISHc_001_02.jpg,17771,T12,Name(s),"[['McNamee,', 'McNamee,', 'McNamee,'], ['Christoffers', 'Christoffers', 'Christoffers']]",3.0,3.0,"McNamee, Christoffers","[2288992.0, 1484814.0, 2271829.0]"
82937368,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_02.jpg,17771,T8,T,"[['48N', '48N', '48N']]",3.0,3.0,48N,"[2288992.0, 2271829.0, 1484814.0]"
82937368,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_02.jpg,17771,T9,R,"[['29W', '29W', '29W']]",3.0,3.0,29W,"[2288992.0, 2271829.0, 1484814.0]"
82937368,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_02.jpg,17771,T10,S,"[['', '2', '2'], ['', '-', '-'], ['2-35', '35', '35']]",3.0,2.0,2 - 35,"[2288992.0, 2271829.0, 1484814.0]"
82937368,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1968_FISHc_001_02.jpg,17771,T12,Name(s),"[['J.', 'J.', 'J.'], ['Hager,', 'Hager', 'Hager'], ['', '-', '-'], ['P.', '', 'P.'], ['Haack', 'Haack', 'Haack']]",3.0,2.4,J. Hager - P. Haack,"[2288992.0, 2271829.0, 1484814.0]"
82937369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1969_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1969_FISHc_001_02.jpg,17771,T8,T,"[['48N', '48N', '48N']]",3.0,3.0,48N,"[2288992.0, 1989223.0, 1484814.0]"
82937369,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1969_FISHc_001_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/FISHc/cards/double/Marquette_Wolf_52-1356_1969_FISHc_001_02.jpg,17771,T9,R,"[['30W', '30W', '30W']]",3.0,3.0,30W,"[2288992.0, 1989223.0, 1484814.0]"
