"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58642668,"27-218","LOON","Gogebic",5,1,363.22,NA,363.22,12,"June",1990,13,"June",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Loon_GROW_039.jpg",NA
58642668,"27-218","LOON","Gogebic",6,5,340.36,375.92,353.06,12,"June",1990,13,"June",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Loon_GROW_039.jpg",NA
58642668,"27-218","LOON","Gogebic",8,2,416.56,419.1,419.1,12,"June",1990,13,"June",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Loon_GROW_039.jpg",NA
58642668,"27-218","LOON","Gogebic",10,1,464.82,NA,464.82,12,"June",1990,13,"June",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Loon_GROW_039.jpg",NA
58642668,"27-218","LOON","Gogebic",12,1,492.76,NA,492.76,12,"June",1990,13,"June",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Loon_GROW_039.jpg",NA
58642669,"27-184","KATHERINE","Gogebic",5,3,317.5,330.2,325.12,8,"June",1983,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Katherine_GROW_004.jpg",NA
58642669,"27-184","KATHERINE","Gogebic",6,2,342.9,355.6,353.06,8,"June",1983,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Katherine_GROW_004.jpg",NA
58642670,"27-193","LONG","Gogebic",1,2,149.86,175.26,162.56,1,"July",1977,1,"July",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Long_GROW_002.jpg",NA
58642670,"27-193","LONG","Gogebic",2,3,170.18,287.02,241.3,1,"July",1977,1,"July",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Long_GROW_002.jpg",NA
58642670,"27-193","LONG","Gogebic",3,1,373.38,NA,373.38,1,"July",1977,1,"July",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Long_GROW_002.jpg",NA
58642674,"27-495","MARION","Gogebic",1,8,111.76,144.78,132.08,28,"July",1987,28,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_157.jpg",NA
58642674,"27-495","MARION","Gogebic",2,7,154.94,182.88,170.18,28,"July",1987,28,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_157.jpg",NA
58642674,"27-495","MARION","Gogebic",3,8,182.88,233.68,213.36,28,"July",1987,28,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_157.jpg",NA
58642674,"27-495","MARION","Gogebic",4,10,233.68,287.02,264.16,28,"July",1987,28,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_157.jpg",NA
58642674,"27-495","MARION","Gogebic",5,1,NA,NA,347.98,28,"July",1987,28,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_157.jpg",NA
58642676,"27-153","MOON","Gogebic",1,1,139.7,NA,139.7,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
