"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58746304,"75-421","CLEAR","Schoolcraft",2,32,254,360.68,304.8,18,"August",1964,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_060.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_059.jpeg"
58746304,"75-421","CLEAR","Schoolcraft",3,2,375.92,406.4,391.16,18,"August",1964,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_060.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_059.jpeg"
58746306,"75-421","CLEAR","Schoolcraft",2,9,279.4,360.68,309.88,14,"July",1964,NA,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_058.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_057.jpeg"
58746312,"75-421","CLEAR","Schoolcraft",1,1,284.48,NA,284.48,30,"September",1975,30,"September",1975,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_050.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_049.jpeg"
58746312,"75-421","CLEAR","Schoolcraft",2,1,403.86,NA,403.86,30,"September",1975,30,"September",1975,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_050.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Clear_GROW_049.jpeg"
58746334,NA,NA,NA,1,19,195.58,284.48,248.92,7,"September",1993,8,"September",1993,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_003.jpeg"
58746334,NA,NA,NA,2,3,320.04,429.26,391.16,7,"September",1993,8,"September",1993,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Schoolcraft_Bear_GROW_003.jpeg"
58746365,"72-117","HIGGINS","Roscommon",2,1,NA,NA,411.48,12,"November",1962,12,"November",1962,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_582.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_581.jpeg"
58746365,"72-117","HIGGINS","Roscommon",3,2,431.8,579.12,505.46,12,"November",1962,12,"November",1962,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_582.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/Roscommon_Higgins_GROW_581.jpeg"
58746376,"71-11","SHOEPAC","PresqueIsle",2,7,350.52,375.92,363.22,19,"May",1987,22,"May",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/b_first/PresqueIsle_Shoepac_GROW_005.jpeg"
