"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58642648,"19-201","OVID","Clinton",2,6,86.36,104.14,99.06,16,"June",1981,16,"June",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Clinton_Ovid_002.jpg",NA
58642648,"19-201","OVID","Clinton",3,31,124.46,190.5,152.4,16,"June",1981,16,"June",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Clinton_Ovid_002.jpg",NA
58642648,"19-201","OVID","Clinton",4,12,137.16,198.12,175.26,16,"June",1981,16,"June",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Clinton_Ovid_002.jpg",NA
58642648,"19-201","OVID","Clinton",5,4,195.58,203.2,200.66,16,"June",1981,16,"June",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Clinton_Ovid_002.jpg",NA
58642648,"19-201","OVID","Clinton",6,5,200.66,210.82,205.74,16,"June",1981,16,"June",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Clinton_Ovid_002.jpg",NA
58642648,"19-201","OVID","Clinton",8,1,233.68,NA,233.68,16,"June",1981,16,"June",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Clinton_Ovid_002.jpg",NA
58642653,"26-57","ELK","Gladwin",3,16,111.76,172.72,139.7,30,"August",1966,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gladwin_Elk_GROW_002.jpg",NA
58642653,"26-57","ELK","Gladwin",4,6,165.1,185.42,167.64,30,"August",1966,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gladwin_Elk_GROW_002.jpg",NA
58642653,"26-57","ELK","Gladwin",5,3,193.04,200.66,198.12,30,"August",1966,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gladwin_Elk_GROW_002.jpg",NA
58642653,"26-57","ELK","Gladwin",6,1,210.82,NA,210.82,30,"August",1966,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gladwin_Elk_GROW_002.jpg",NA
58642653,"26-57","ELK","Gladwin",7,1,228.6,NA,228.6,30,"August",1966,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gladwin_Elk_GROW_002.jpg",NA
58642657,"26-2","ROSS","Gladwin",4,1,162.56,NA,162.56,5,"July",1988,5,"July",1988,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gladwin_Ross_GROW_013.jpg",NA
58642665,"27-1012","ELBOW","Gogebic",4,5,162.56,177.8,167.64,18,"August",1981,18,"August",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Elbow_GROW_002.jpg",NA
58642665,"27-1012","ELBOW","Gogebic",5,7,180.34,195.58,187.96,18,"August",1981,18,"August",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Elbow_GROW_002.jpg",NA
58642665,"27-1012","ELBOW","Gogebic",6,10,198.12,220.98,208.28,18,"August",1981,18,"August",1981,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Elbow_GROW_002.jpg",NA
58642672,"27-495","MARION","Gogebic",2,7,99.06,132.08,114.3,28,"July",1987,28,"July",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_156.jpg",NA
58642672,"27-495","MARION","Gogebic",3,2,144.78,132.08,152.4,28,"July",1987,28,"July",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_156.jpg",NA
58642672,"27-495","MARION","Gogebic",4,6,160.02,185.42,172.72,28,"July",1987,28,"July",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_156.jpg",NA
58642672,"27-495","MARION","Gogebic",5,7,167.64,213.36,200.66,28,"July",1987,28,"July",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_156.jpg",NA
58642672,"27-495","MARION","Gogebic",6,2,182.88,233.68,208.28,28,"July",1987,28,"July",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_156.jpg",NA
58642672,"27-495","MARION","Gogebic",8,1,NA,NA,248.92,28,"July",1987,28,"July",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Marion_GROW_156.jpg",NA
58642676,"27-153","MOON","Gogebic",3,3,121.92,160.02,144.78,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
58642676,"27-153","MOON","Gogebic",4,1,175.26,NA,175.26,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
58642676,"27-153","MOON","Gogebic",6,1,200.66,NA,200.66,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
58642678,"27-889","THRUSH","Gogebic",3,1,139.7,NA,139.7,NA,"July",1978,NA,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Thrush_GROW_002.jpg",NA
58642678,"27-889","THRUSH","Gogebic",4,3,172.72,175.26,172.72,NA,"July",1978,NA,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Thrush_GROW_002.jpg",NA
58642678,"27-889","THRUSH","Gogebic",5,1,185.42,NA,185.42,NA,"July",1978,NA,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Thrush_GROW_002.jpg",NA
58642678,"27-889","THRUSH","Gogebic",6,2,190.5,195.58,193.04,NA,"July",1978,NA,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Thrush_GROW_002.jpg",NA
58642678,"27-889","THRUSH","Gogebic",7,3,203.2,205.74,203.2,NA,"July",1978,NA,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Thrush_GROW_002.jpg",NA
58642691,"33-129","TIHART","Ingham",2,7,91.44,101.6,96.52,13,"May",1986,NA,"May",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ingham_Tihart_GROW_002.jpg",NA
58642691,"33-129","TIHART","Ingham",3,4,104.14,132.08,114.3,13,"May",1986,NA,"May",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ingham_Tihart_GROW_002.jpg",NA
58642691,"33-129","TIHART","Ingham",4,4,116.84,144.78,129.54,13,"May",1986,NA,"May",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ingham_Tihart_GROW_002.jpg",NA
58642691,"33-129","TIHART","Ingham",5,1,149.86,NA,149.86,13,"May",1986,NA,"May",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ingham_Tihart_GROW_002.jpg",NA
58642695,"34-21","MORRISON","Ionia",3,5,110,152,133,27,"September",1978,28,"September",1978,"#length, #millimetres all fish length measurements are in millimetres , #millimetres , #mm","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ionia_Morrison_GROW_003.jpg",NA
58642695,"34-21","MORRISON","Ionia",4,16,129,165,146,27,"September",1978,28,"September",1978,"#length, #millimetres all fish length measurements are in millimetres , #millimetres , #mm","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ionia_Morrison_GROW_003.jpg",NA
58642695,"34-21","MORRISON","Ionia",5,9,145,172,160,27,"September",1978,28,"September",1978,"#length, #millimetres all fish length measurements are in millimetres , #millimetres , #mm","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ionia_Morrison_GROW_003.jpg",NA
58642695,"34-21","MORRISON","Ionia",6,6,163,185,169,27,"September",1978,28,"September",1978,"#length, #millimetres all fish length measurements are in millimetres , #millimetres , #mm","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ionia_Morrison_GROW_003.jpg",NA
58642701,"34-93","SESSIONS","Ionia",3,1,NA,NA,162.56,6,"April",1990,NA,"April",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ionia_Sessions_GROW_006.jpg",NA
58642713,"36-686","FIRE","Iron",2,12,71.12,116.84,96.52,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642713,"36-686","FIRE","Iron",3,7,129.54,144.78,137.16,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
