subject_id,new_key,lakename,county,url_front,url_back,,Comments
58750526,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_226.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_227.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750527,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_228.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_229.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750528,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_230.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_231.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750529,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_234.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_235.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750530,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_232.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_233.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750531,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_240.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_241.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750532,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_236.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_237.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750533,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_238.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_239.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750534,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_242.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_243.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750535,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_244.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_245.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750536,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_246.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_247.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750537,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_250.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_251.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750538,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_248.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_249.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750539,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_252.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_253.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750540,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_254.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_255.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750541,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_258.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_259.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750542,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_260.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_261.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750543,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_256.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_257.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750544,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_268.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_269.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750545,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_270.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_271.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750546,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_266.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_267.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750547,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_264.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_265.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750548,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_262.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_263.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750549,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_272.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_273.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750550,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_274.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_275.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750551,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_276.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_277.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750552,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_288.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_289.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, original new_key 27-1164"
58750553,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_278.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_279.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750554,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_290.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_291.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, original new_key 27-1164"
58750555,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_292.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_293.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, original new_key 27-1164"
58750556,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_294.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_295.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, originally no new_key"
58750557,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_298.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_299.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, original new_key 27-1164"
58750558,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_300.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_301.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-1164"
58750559,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_296.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_297.jpg,,"Originally listed as Gogebic county on sheet and in card, humphries has it as Ontonagon county, original new_key 27-1164"
58750560,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_308.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_309.jpg,,"Originally listed as Gogebic/Ontonagon county on  card, humphries has it as Ontonagon county, original new_key 27-740"
58750561,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_318.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_319.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, originally no new_key"
58750562,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_312.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_313.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-740"
58750563,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_314.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_315.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-740"
58750564,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_310.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_311.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, originally no new_key "
58750565,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_316.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_317.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, originally no new_key "
58750566,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_320.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_321.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, originally no new_key "
58750567,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_322.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_323.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-740"
58750568,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_326.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_327.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, originally no new_key "
58750569,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_324.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_325.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-740"
58750570,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_328.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_329.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-740"
58750571,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_332.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_333.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-740"
58750572,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_330.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_331.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-740"
58750573,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_334.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_335.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, originally no new_key "
58750574,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_336.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_337.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-1164"
58750576,66-377,GOGEBIC,ONTONAGON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_338.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_339.jpg,,"Originally listed as Gogebic/Ontonagon county on card, humphries has it as Ontonagon county, original new_key 27-1164"
58751857,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_053.jpg,,
58751858,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_055.jpg,,
58751859,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_057.jpg,,
58751860,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_061.jpg,,
58751861,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_069.jpg,,
58751862,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_073.jpg,,
58751863,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_080.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_081.jpg,,
58751864,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_085.jpg,,
58751865,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_071.jpg,,
58751866,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_086.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_087.jpg,,
58751867,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_083.jpg,,
58751868,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_088.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_089.jpg,,
58751869,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_090.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_091.jpg,,
58751870,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_093.jpg,,
58751871,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_094.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_095.jpg,,
58751872,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_096.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_097.jpg,,
58751873,36-35,GLIDDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_098.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_099.jpg,,Originally labeled GOLDEN
58751874,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_102.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_103.jpg,,
58751875,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_100.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_101.jpg,,
58751876,36-777,GOLDEN,IRON,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_104.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Golden_FISHc_105.jpg,,
59964562,3-248,GREEN,ALLEGAN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0004_2.jpeg,,
59964563,3-308,GREEN,ALLEGAN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0005_2.jpeg,,
59964564,3-308,GREEN,ALLEGAN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0006_2.jpeg,,
59964565,3-308,GREEN,ALLEGAN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0008_2.jpeg,,
59964566,3-308,GREEN,ALLEGAN,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ALLEGAN_GREEN_FISHc_0007_2.jpeg,,
